nominal_head_id,nominal_head_lemma,nominal_head_upos,dependent_id,dependent_lemma,dependent_upos,dependent_deprel,distance,position,num_dependents_nominal,num_dependents_dependent,ezafe_label,is_verbal,source_file
6.0,mēdyōmāh,PROPN,7.0,se-bār-šōyišnīg,ADJ,orphan,1.0,after,1,1,2,0,NM_K35.conllu
12.0,mēdyōmāh,PROPN,15.0,abarg,PROPN,conj,3.0,after,1,2,2,0,NM_K35.conllu
13.0,pasēmāl,NOUN,1.0,ōh,ADV,advmod,12.0,before,4,4,1,0,NM_K35.conllu
13.0,pasēmāl,NOUN,10.0,guftan,VERB,advcl,3.0,before,4,5,2,1,NM_K35.conllu
13.0,pasēmāl,NOUN,12.0,mēdyōmāh,PROPN,nsubj,1.0,before,4,2,2,0,NM_K35.conllu
13.0,pasēmāl,NOUN,16.0,pasēmāl,NOUN,conj,3.0,after,4,1,2,0,NM_K35.conllu
15.0,abarg,PROPN,14.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
4.0,dādestān,NOUN,1.0,abar,ADP,case,3.0,before,4,1,2,0,NM_K35.conllu
4.0,dādestān,NOUN,2.0,ān,DET,det,2.0,before,4,1,2,0,NM_K35.conllu
4.0,dādestān,NOUN,3.0,ī,DET,det,1.0,before,4,1,2,0,NM_K35.conllu
4.0,dādestān,NOUN,6.0,gōwišn,NOUN,nmod,2.0,after,4,3,1,0,NM_K35.conllu
6.0,gōwišn,NOUN,5.0,ī,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
6.0,gōwišn,NOUN,8.0,abarg,PROPN,nmod,2.0,after,2,2,1,0,NM_K35.conllu
8.0,abarg,PROPN,7.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
11.0,bōxtagīh,NOUN,10.0,pad,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
7.0,yōǰdāsrgar,NOUN,6.0,dō,NUM,nummod,1.0,before,1,1,2,0,NM_K35.conllu
10.0,mēdyōmāh,PROPN,11.0,-iz,ADV,advmod,1.0,after,1,1,2,0,NM_K35.conllu
2.0,ān,PRON,7.0,hamgugāy,NOUN,acl,5.0,after,1,5,2,0,NM_K35.conllu
5.0,čāštag,NOUN,4.0,ōy,PRON,nmod,1.0,before,1,1,2,0,NM_K35.conllu
7.0,hamgugāy,NOUN,3.0,čiyōn,SCONJ,mark,4.0,before,4,2,2,0,NM_K35.conllu
7.0,hamgugāy,NOUN,5.0,čāštag,NOUN,iobj,2.0,before,4,2,2,0,NM_K35.conllu
7.0,hamgugāy,NOUN,6.0,sōšyans,PROPN,nsubj,1.0,before,4,1,2,0,NM_K35.conllu
7.0,hamgugāy,NOUN,9.0,ān,DET,obl,2.0,after,4,3,2,0,NM_K35.conllu
3.0,hamgugāy,NOUN,4.0,-iz,ADV,advmod,1.0,after,2,1,2,0,NM_K35.conllu
3.0,hamgugāy,NOUN,6.0,dastwar,NOUN,nmod,3.0,after,2,2,2,0,NM_K35.conllu
6.0,dastwar,NOUN,5.0,čand,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
10.0,abarg,PROPN,12.0,hērbed,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
12.0,hērbed,NOUN,11.0,abārīg,PRON,det,1.0,before,1,1,2,0,NM_K35.conllu
13.0,hamdādestān,NOUN,7.0,paydāgēnīdan,VERB,advcl,6.0,before,6,4,2,1,NM_K35.conllu
13.0,hamdādestān,NOUN,9.0,xwad,ADV,advmod:emph,4.0,before,6,1,2,0,NM_K35.conllu
13.0,hamdādestān,NOUN,10.0,abarg,PROPN,nsubj,3.0,before,6,2,2,0,NM_K35.conllu
13.0,hamdādestān,NOUN,14.0,būdan,AUX,cop,1.0,after,6,1,2,1,NM_K35.conllu
13.0,hamdādestān,NOUN,15.0,h-,AUX,aux,2.0,after,6,1,2,1,NM_K35.conllu
13.0,hamdādestān,NOUN,18.0,kār,NOUN,advcl,5.0,after,6,3,2,0,NM_K35.conllu
18.0,kār,NOUN,16.0,kū,SCONJ,mark,2.0,before,2,1,2,0,NM_K35.conllu
18.0,kār,NOUN,17.0,bi.vīkaiiehe,NOUN,nmod,1.0,before,2,1,2,0,NM_K35.conllu
4.0,ēd,PRON,5.0,rāy,ADP,case,1.0,after,1,1,2,0,NM_K35.conllu
14.0,čāštag,NOUN,13.0,az,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
14.0,čāštag,NOUN,16.0,abarg,PROPN,nmod,2.0,after,2,2,1,0,NM_K35.conllu
16.0,abarg,PROPN,15.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
21.0,abarg,PROPN,20.0,az1,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
21.0,abarg,PROPN,23.0,pēšēmāl,NOUN,nmod,2.0,after,2,3,1,0,NM_K35.conllu
23.0,pēšēmāl,NOUN,22.0,ī,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
23.0,pēšēmāl,NOUN,26.0,yōǰdāsrgar,NOUN,nmod,3.0,after,2,2,2,0,NM_K35.conllu
26.0,yōǰdāsrgar,NOUN,24.0,ēk,NUM,nummod,2.0,before,1,1,2,0,NM_K35.conllu
28.0,mēdyōmāh,PROPN,27.0,az,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
28.0,mēdyōmāh,PROPN,31.0,gugāh,NOUN,nmod,3.0,after,2,2,2,0,NM_K35.conllu
31.0,gugāh,NOUN,30.0,wēš,ADJ,amod,1.0,before,1,2,1,0,NM_K35.conllu
10.0,ēstišn,NOUN,9.0,ēn,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
12.0,ǰast,NOUN,11.0,pad,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
12.0,ǰast,NOUN,14.0,zīg,NOUN,conj,2.0,after,2,2,2,0,NM_K35.conllu
14.0,zīg,NOUN,13.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
4.0,zīg,NOUN,6.0,šahryār,NOUN,nmod,2.0,after,1,2,1,0,NM_K35.conllu
6.0,šahryār,NOUN,5.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
10.0,čiyōnīh,NOUN,8.0,az1,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
10.0,čiyōnīh,NOUN,9.0,ān,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
11.0,kēwān,PROPN,12.0,warahrān,PROPN,conj,1.0,after,1,1,2,0,NM_K35.conllu
15.0,zīg,NOUN,14.0,az,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
2.0,zīg,NOUN,4.0,hindūg,ADJ,amod,2.0,after,1,2,1,0,NM_K35.conllu
8.0,čiyōnīh,NOUN,6.0,az1,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
8.0,čiyōnīh,NOUN,7.0,ān,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
9.0,mihr,NOUN,10.0,māh,NOUN,conj,1.0,after,2,1,2,0,NM_K35.conllu
9.0,mihr,NOUN,11.0,warahrān,PROPN,conj,2.0,after,2,1,2,0,NM_K35.conllu
16.0,zīg,NOUN,13.0,az,ADP,case,3.0,before,2,1,2,0,NM_K35.conllu
16.0,zīg,NOUN,14.0,ān,DET,det,2.0,before,2,1,2,0,NM_K35.conllu
3.0,zīg,NOUN,5.0,ptalmayōs,PROPN,nmod,2.0,after,1,2,1,0,NM_K35.conllu
5.0,ptalmayōs,PROPN,4.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
9.0,čiyōnīh,NOUN,7.0,az1,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
9.0,čiyōnīh,NOUN,8.0,ān,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
10.0,mihr,NOUN,12.0,māh,NOUN,conj,2.0,after,2,2,2,0,NM_K35.conllu
10.0,mihr,NOUN,14.0,kēwān,PROPN,conj,4.0,after,2,2,2,0,NM_K35.conllu
12.0,māh,NOUN,11.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
14.0,kēwān,PROPN,13.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
19.0,zīg,NOUN,16.0,az,ADP,case,3.0,before,3,1,2,0,NM_K35.conllu
19.0,zīg,NOUN,17.0,ān,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
19.0,zīg,NOUN,20.0,ēw,NUM,nummod,1.0,after,3,1,2,0,NM_K35.conllu
30.0,zīg,NOUN,27.0,pad,ADP,case,3.0,before,3,1,2,0,NM_K35.conllu
30.0,zīg,NOUN,28.0,ēč,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
30.0,zīg,NOUN,31.0,ēw,NUM,nummod,1.0,after,3,1,2,0,NM_K35.conllu
2.0,sah-warzišn,NOUN,1.0,ēn,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
5.0,saxt-menišn,NOUN,6.0,-iz,ADV,advmod,1.0,after,2,1,2,0,NM_K35.conllu
5.0,saxt-menišn,NOUN,9.0,rāst,NOUN,conj,4.0,after,2,2,2,0,NM_K35.conllu
9.0,rāst,NOUN,11.0,dānāg,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
11.0,dānāg,NOUN,10.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
19.0,ēstišn,NOUN,17.0,ēn,DET,det,2.0,before,2,1,2,0,NM_K35.conllu
19.0,ēstišn,NOUN,18.0,ēw,NUM,nummod,1.0,before,2,1,2,0,NM_K35.conllu
6.0,hangōšīdag,NOUN,5.0,ān,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
6.0,hangōšīdag,NOUN,9.0,čāštag,NOUN,nmod,3.0,after,2,4,1,0,NM_K35.conllu
9.0,čāštag,NOUN,7.0,ī,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
9.0,čāštag,NOUN,8.0,se,NUM,nummod,1.0,before,3,1,2,0,NM_K35.conllu
9.0,čāštag,NOUN,12.0,nibištan,VERB,acl:relcl,3.0,after,3,3,1,1,NM_K35.conllu
2.0,hučašmīh,NOUN,1.0,az,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
6.0,bōzišn,NOUN,3.0,ī,DET,det,3.0,before,5,1,2,0,NM_K35.conllu
6.0,bōzišn,NOUN,4.0,abar,ADP,case,2.0,before,5,1,2,0,NM_K35.conllu
6.0,bōzišn,NOUN,5.0,xwēš,PRON,det:poss,1.0,before,5,1,2,0,NM_K35.conllu
6.0,bōzišn,NOUN,8.0,tēz-wīrīh,NOUN,conj,2.0,after,5,2,2,0,NM_K35.conllu
6.0,bōzišn,NOUN,10.0,an-uskārdag,ADJ,acl:relcl,4.0,after,5,3,1,0,NM_K35.conllu
8.0,tēz-wīrīh,NOUN,7.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
13.0,abāz-nimūdār,NOUN,11.0,abāg,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
13.0,abāz-nimūdār,NOUN,12.0,āhōg,NOUN,nmod,1.0,before,2,1,2,0,NM_K35.conllu
14.0,hambarīh,NOUN,20.0,ōstīg,ADJ,acl:relcl,6.0,after,1,3,1,0,NM_K35.conllu
19.0,dād,NOUN,16.0,pad,ADP,case,3.0,before,3,1,2,0,NM_K35.conllu
19.0,dād,NOUN,17.0,ān,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
19.0,dād,NOUN,18.0,pēšēnīg,NOUN,nmod,1.0,before,3,1,2,0,NM_K35.conllu
3.0,abdīh,NOUN,5.0,abardarīh,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
5.0,abardarīh,NOUN,4.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
17.0,dānišn,NOUN,16.0,xwad,PRON,det:poss,1.0,before,1,1,2,0,NM_K35.conllu
21.0,xrad,NOUN,18.0,andar,ADP,case,3.0,before,3,1,2,0,NM_K35.conllu
21.0,xrad,NOUN,19.0,ān,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
21.0,xrad,NOUN,20.0,pēšēnīg,NOUN,nmod,1.0,before,3,1,2,0,NM_K35.conllu
29.0,wēšīh,NOUN,28.0,xwēš-tan-menīh,NOUN,nmod,1.0,before,3,1,2,0,NM_K35.conllu
29.0,wēšīh,NOUN,30.0,-iz,PART,advmod,1.0,after,3,1,2,0,NM_K35.conllu
29.0,wēšīh,NOUN,37.0,paydāg,ADJ,acl:relcl,8.0,after,3,4,1,0,NM_K35.conllu
35.0,frahang,NOUN,32.0,pad,ADP,case,3.0,before,2,1,2,0,NM_K35.conllu
35.0,frahang,NOUN,33.0,xwēš,PRON,det:poss,2.0,before,2,1,2,0,NM_K35.conllu
8.0,nibišt,NOUN,6.0,ašmāh,PRON,det:poss,2.0,before,2,1,2,0,NM_K35.conllu
8.0,nibišt,NOUN,7.0,andar,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
9.0,tēz-kāmīh,NOUN,11.0,ruzdīh,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
11.0,ruzdīh,NOUN,10.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
15.0,dād,NOUN,12.0,ī,DET,det,3.0,before,5,1,2,0,NM_K35.conllu
15.0,dād,NOUN,13.0,ō,ADP,case,2.0,before,5,1,2,0,NM_K35.conllu
15.0,dād,NOUN,14.0,nōg,ADJ,amod,1.0,before,5,1,2,0,NM_K35.conllu
15.0,dād,NOUN,17.0,nām,NOUN,conj,2.0,after,5,2,2,0,NM_K35.conllu
15.0,dād,NOUN,19.0,ārzōg,NOUN,conj,4.0,after,5,4,2,0,NM_K35.conllu
17.0,nām,NOUN,16.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
19.0,ārzōg,NOUN,18.0,ud,CCONJ,cc,1.0,before,3,1,2,0,NM_K35.conllu
19.0,ārzōg,NOUN,21.0,paygāmbar-īhā,ADV,advmod,2.0,after,3,1,2,0,NM_K35.conllu
19.0,ārzōg,NOUN,22.0,dād-nihišnīh,NOUN,nmod,3.0,after,3,2,1,0,NM_K35.conllu
22.0,dād-nihišnīh,NOUN,20.0,ī,DET,det,2.0,before,1,1,2,0,NM_K35.conllu
31.0,gōwišn,NOUN,30.0,abar,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
35.0,čāštag,NOUN,32.0,ī,DET,det,3.0,before,3,1,2,0,NM_K35.conllu
35.0,čāštag,NOUN,33.0,az,ADP,case,2.0,before,3,1,2,0,NM_K35.conllu
35.0,čāštag,NOUN,34.0,se,NUM,nummod,1.0,before,3,1,2,0,NM_K35.conllu
38.0,dād,NOUN,37.0,abar,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
38.0,dād,NOUN,40.0,nōg,ADJ,amod,2.0,after,2,2,1,0,NM_K35.conllu
3.0,ruzdīh,NOUN,5.0,wadag,NOUN,conj,2.0,after,2,2,2,0,NM_K35.conllu
3.0,ruzdīh,NOUN,6.0,rāy,ADP,case,3.0,after,2,1,2,0,NM_K35.conllu
5.0,wadag,NOUN,4.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
7.0,frasnātə̄e,NOUN,9.0,upasnātə̄e,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
9.0,upasnātə̄e,NOUN,8.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
1.0,mard,NOUN,2.0,ēk,NUM,nummod,1.0,after,2,1,2,0,NM_K35.conllu
1.0,mard,NOUN,12.0,āwurdan,VERB,acl:relcl,11.0,after,2,6,1,1,NM_K35.conllu
21.0,hāsr,NOUN,20.0,ēk,NUM,nummod,1.0,before,1,2,1,0,NM_K35.conllu
6.0,frasang,NOUN,5.0,sīh,NUM,nummod,1.0,before,2,1,2,0,NM_K35.conllu
6.0,frasang,NOUN,7.0,-iz,PART,advmod:emph,1.0,after,2,1,2,0,NM_K35.conllu
12.0,kirbag,NOUN,10.0,wisp,DET,det,2.0,before,1,1,2,0,NM_K35.conllu
15.0,frasang,NOUN,14.0,čahār,NUM,nummod,1.0,before,2,1,2,0,NM_K35.conllu
15.0,frasang,NOUN,17.0,frāy,ADV,conj,2.0,after,2,2,2,0,NM_K35.conllu
2.0,ān,PRON,3.0,-iz,ADV,advmod,1.0,after,1,1,2,0,NM_K35.conllu
12.0,kas,PRON,10.0,ō,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
12.0,kas,PRON,11.0,se,NUM,nummod,1.0,before,2,1,2,0,NM_K35.conllu
15.0,ēwēnag,NOUN,13.0,pad,ADP,case,2.0,before,2,1,2,0,NM_K35.conllu
15.0,ēwēnag,NOUN,14.0,ān,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
20.0,wināh,NOUN,19.0,ōy,DET,det:poss,1.0,before,2,1,2,0,NM_K35.conllu
20.0,wināh,NOUN,22.0,tōzišn,NOUN,conj,2.0,after,2,2,2,0,NM_K35.conllu
22.0,tōzišn,NOUN,21.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
29.0,kunišn,NOUN,28.0,ān,DET,det,1.0,before,3,1,2,0,NM_K35.conllu
29.0,kunišn,NOUN,31.0,tōzišn,NOUN,conj,2.0,after,3,2,2,0,NM_K35.conllu
29.0,kunišn,NOUN,33.0,wināh,NOUN,nmod,4.0,after,3,2,1,0,NM_K35.conllu
31.0,tōzišn,NOUN,30.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
33.0,wināh,NOUN,32.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
39.0,hērbed,NOUN,38.0,ō,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
6.0,kas,PRON,5.0,ēč,DET,det,1.0,before,2,1,2,0,NM_K35.conllu
6.0,kas,PRON,13.0,kirdan,VERB,acl:relcl,7.0,after,2,5,2,1,NM_K35.conllu
3.0,kār,NOUN,2.0,ān,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
10.0,rist,NOUN,9.0,abar,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
10.0,rist,NOUN,12.0,rēman,ADJ,advcl,2.0,after,2,5,2,0,NM_K35.conllu
18.0,star,NOUN,19.0,-iz,PART,advmod:emph,1.0,after,3,1,2,0,NM_K35.conllu
18.0,star,NOUN,21.0,māh,NOUN,conj,3.0,after,3,2,2,0,NM_K35.conllu
18.0,star,NOUN,23.0,xwaršēd,NOUN,conj,5.0,after,3,2,2,0,NM_K35.conllu
21.0,māh,NOUN,20.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
23.0,xwaršēd,NOUN,22.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
5.0,šnāyēnīdārīh,NOUN,4.0,meh,ADJ,amod,1.0,before,2,1,2,0,NM_K35.conllu
5.0,šnāyēnīdārīh,NOUN,7.0,ātaxš,NOUN,nmod,2.0,after,2,7,1,0,NM_K35.conllu
7.0,ātaxš,NOUN,6.0,ī,DET,det,1.0,before,6,1,2,0,NM_K35.conllu
7.0,ātaxš,NOUN,8.0,āb,NOUN,conj,1.0,after,6,1,2,0,NM_K35.conllu
7.0,ātaxš,NOUN,10.0,zamīg,NOUN,conj,3.0,after,6,2,2,0,NM_K35.conllu
7.0,ātaxš,NOUN,12.0,gōspand,NOUN,conj,5.0,after,6,2,2,0,NM_K35.conllu
7.0,ātaxš,NOUN,13.0,nar,NOUN,conj,6.0,after,6,2,2,0,NM_K35.conllu
7.0,ātaxš,NOUN,16.0,nārīg,NOUN,conj,9.0,after,6,3,2,0,NM_K35.conllu
10.0,zamīg,NOUN,9.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
12.0,gōspand,NOUN,11.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
13.0,nar,NOUN,14.0,ahlaw,ADJ,amod,1.0,after,1,1,2,0,NM_K35.conllu
16.0,nārīg,NOUN,15.0,ud,CCONJ,cc,1.0,before,2,1,2,0,NM_K35.conllu
16.0,nārīg,NOUN,18.0,ahlaw,ADJ,amod,2.0,after,2,2,1,0,NM_K35.conllu
4.0,arz,NOUN,1.0,ōwōn,ADV,advmod,3.0,before,3,1,2,0,NM_K35.conllu
4.0,arz,NOUN,3.0,wuzurg,ADJ,amod,1.0,before,3,1,2,0,NM_K35.conllu
4.0,arz,NOUN,15.0,tuwān,AUX,advcl,11.0,after,3,8,2,1,NM_K35.conllu
6.0,yōǰdāsrīh,NOUN,8.0,tan,NOUN,nmod,2.0,after,1,2,1,0,NM_K35.conllu
8.0,tan,NOUN,7.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
3.0,kišwar,NOUN,2.0,andar,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
3.0,kišwar,NOUN,4.0,ēw,DET,det,1.0,after,2,1,2,0,NM_K35.conllu
5.0,mard,NOUN,6.0,ēw,NUM,nummod,1.0,after,1,1,2,0,NM_K35.conllu
13.0,mard,NOUN,12.0,ān,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
6.0,kirdārīh,NOUN,3.0,ān,DET,det,3.0,before,6,1,2,0,NM_K35.conllu
6.0,kirdārīh,NOUN,4.0,ī,DET,det,2.0,before,6,1,2,0,NM_K35.conllu
6.0,kirdārīh,NOUN,5.0,abar,ADJ,amod,1.0,before,6,1,2,0,NM_K35.conllu
6.0,kirdārīh,NOUN,15.0,āgāhīh,NOUN,conj,9.0,after,6,4,1,0,NM_K35.conllu
6.0,kirdārīh,NOUN,23.0,sālārīh,NOUN,conj,17.0,after,6,3,2,0,NM_K35.conllu
6.0,kirdārīh,NOUN,40.0,pahikārdan,VERB,acl:relcl,34.0,after,6,7,1,1,NM_K35.conllu
10.0,dēn,NOUN,7.0,ī,DET,det,3.0,before,2,1,2,0,NM_K35.conllu
10.0,dēn,NOUN,9.0,andar,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
15.0,āgāhīh,NOUN,12.0,ān,DET,det,3.0,before,3,2,2,0,NM_K35.conllu
15.0,āgāhīh,NOUN,13.0,ī,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
15.0,āgāhīh,NOUN,14.0,pāšom,ADJ,amod,1.0,before,3,1,2,0,NM_K35.conllu
18.0,dēn,NOUN,16.0,ī,DET,det,2.0,before,2,1,2,0,NM_K35.conllu
18.0,dēn,NOUN,17.0,az,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
23.0,sālārīh,NOUN,19.0,ān,DET,det,4.0,before,2,2,2,0,NM_K35.conllu
23.0,sālārīh,NOUN,22.0,mahist,ADJ,amod,1.0,before,2,2,1,0,NM_K35.conllu
26.0,dēn,NOUN,24.0,ī,DET,det,2.0,before,2,1,2,0,NM_K35.conllu
26.0,dēn,NOUN,25.0,pad,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
37.0,nām,NOUN,35.0,ī,DET,det,2.0,before,3,1,2,0,NM_K35.conllu
37.0,nām,NOUN,36.0,andar,ADP,case,1.0,before,3,1,2,0,NM_K35.conllu
37.0,nām,NOUN,39.0,sālārīh,NOUN,nmod,2.0,after,3,2,1,0,NM_K35.conllu
39.0,sālārīh,NOUN,38.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
45.0,ašmāh,PRON,46.0,xwad,PRON,advmod:emph,1.0,after,1,1,2,0,NM_K35.conllu
53.0,kas,PRON,52.0,tō,PRON,nmod,1.0,before,1,1,2,0,NM_K35.conllu
55.0,dīd,NOUN,54.0,pad,ADP,case,1.0,before,2,1,2,0,NM_K35.conllu
55.0,dīd,NOUN,56.0,ašmāh,PRON,nmod,1.0,after,2,1,2,0,NM_K35.conllu
1.0,ēd,PRON,3.0,nērang-āgāh,ADJ,advcl,2.0,after,2,5,2,0,NM_K35.conllu
1.0,ēd,PRON,5.0,ǰud,ADV,advmod,4.0,after,2,2,2,0,NM_K35.conllu
9.0,abzārīh,NOUN,7.0,az,ADP,case,2.0,before,3,1,2,0,NM_K35.conllu
9.0,abzārīh,NOUN,11.0,dēn-āgāhīh,NOUN,conj,2.0,after,3,2,2,0,NM_K35.conllu
9.0,abzārīh,NOUN,14.0,hamīg,ADJ,acl:relcl,5.0,after,3,3,1,0,NM_K35.conllu
11.0,dēn-āgāhīh,NOUN,10.0,frāz,ADJ,amod,1.0,before,1,1,2,0,NM_K35.conllu
10.0,čāštag,NOUN,9.0,se,NUM,nummod,1.0,before,1,2,2,0,NM_K35.conllu
2.0,nērang,NOUN,1.0,ān,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
12.0,ēwēnag,NOUN,11.0,ēč,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
20.0,āb,NOUN,22.0,gōmēz,NOUN,conj,2.0,after,1,2,2,0,NM_K35.conllu
22.0,gōmēz,NOUN,21.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
27.0,mard,NOUN,26.0,se,NUM,nummod,1.0,before,2,1,2,0,NM_K35.conllu
27.0,mard,NOUN,29.0,mard,NOUN,conj,2.0,after,2,3,2,0,NM_K35.conllu
29.0,mard,NOUN,28.0,ayāb,CCONJ,cc,1.0,before,2,1,2,0,NM_K35.conllu
29.0,mard,NOUN,30.0,ēw,NUM,nummod,1.0,after,2,1,2,0,NM_K35.conllu
5.0,sar-dārišn,NOUN,4.0,ī,DET,det,1.0,before,3,1,2,0,NM_K35.conllu
5.0,sar-dārišn,NOUN,7.0,sāmān,NOUN,obj,2.0,after,3,2,2,0,NM_K35.conllu
5.0,sar-dārišn,NOUN,8.0,padiš,ADV,advmod,3.0,after,3,1,2,0,NM_K35.conllu
7.0,sāmān,NOUN,3.0,ān,DET,det,4.0,before,1,1,2,0,NM_K35.conllu
3.0,āb,NOUN,4.0,gōmēz,NOUN,conj,1.0,after,1,1,2,0,NM_K35.conllu
7.0,nērang,NOUN,5.0,pad,ADP,case,2.0,before,3,1,2,0,NM_K35.conllu
7.0,nērang,NOUN,6.0,ān,DET,det,1.0,before,3,1,2,0,NM_K35.conllu
7.0,nērang,NOUN,12.0,čāštag,NOUN,acl:relcl,5.0,after,3,4,1,0,NM_K35.conllu
12.0,čāštag,NOUN,8.0,ī,SCONJ,mark,4.0,before,3,1,2,0,NM_K35.conllu
12.0,čāštag,NOUN,9.0,pad,ADP,case,3.0,before,3,1,2,0,NM_K35.conllu
12.0,čāštag,NOUN,11.0,se,NUM,nummod,1.0,before,3,2,2,0,NM_K35.conllu
16.0,drōn-yāz,NOUN,18.0,xwēš,PRON,amod,2.0,after,2,2,1,0,NM_K35.conllu
16.0,drōn-yāz,NOUN,19.0,abārīg,PRON,conj,3.0,after,2,2,2,0,NM_K35.conllu
18.0,xwēš,PRON,17.0,ī,DET,det,1.0,before,1,1,2,0,NM_K35.conllu
19.0,abārīg,PRON,23.0,passand,ADJ,acl:relcl,4.0,after,1,4,1,0,NM_K35.conllu
22.0,ašmāh,PRON,21.0,andar,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
26.0,ham-ayārīh,NOUN,25.0,pad,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
2.0,yōǰdāsrgar,NOUN,1.0,ud,CCONJ,cc,1.0,before,3,1,2,0,NM_K35.conllu
2.0,yōǰdāsrgar,NOUN,3.0,ēw,NUM,nummod,1.0,after,3,1,2,0,NM_K35.conllu
2.0,yōǰdāsrgar,NOUN,7.0,kirdan,VERB,acl:relcl,5.0,after,3,4,1,1,NM_K35.conllu
12.0,šahr,NOUN,11.0,ō,ADP,case,1.0,before,1,1,2,0,NM_K35.conllu
20.0,man,PRON,19.0,ud,CCONJ,cc,1.0,before,1,1,2,0,NM_K35.conllu
28.0,yōǰdāsrgar,NOUN,27.0,abārīg,DET,det,1.0,before,1,2,1,0,NM_K35.conllu
